time_step,eval_return_mean,eval_std_mean,timestamp
2060000,79304.47141646674,3176.404760574849,2022-01-15 11:00:27
2070000,79331.48895814063,6021.372271385058,2022-01-15 11:02:50
2080000,70996.9731800902,2618.5640865734663,2022-01-15 11:05:11
2090000,78915.0705298946,3544.688946006332,2022-01-15 11:07:34
2100000,83375.97314584185,4237.645497829658,2022-01-15 11:09:56
2110000,75192.12307195885,3594.4764883423463,2022-01-15 11:12:18
2120000,80782.75810977818,3626.7438303928675,2022-01-15 11:14:42
2130000,74918.06326562069,4803.020729774553,2022-01-15 11:17:04
2140000,78756.632222102,3336.6864983598202,2022-01-15 11:19:27
2150000,73917.05268386207,7394.345963669684,2022-01-15 11:21:50
2160000,73557.43058666067,2879.3488881425737,2022-01-15 11:24:14
2170000,78349.56115376974,4266.241321732196,2022-01-15 11:26:36
2180000,70056.53626423332,4278.9108670735695,2022-01-15 11:28:57
2190000,75916.98730763825,4623.911433405192,2022-01-15 11:31:19
2200000,76496.2215118988,4924.764539405534,2022-01-15 11:33:42
2210000,76603.72062086417,8113.972498243385,2022-01-15 11:36:05
2220000,74297.73419083348,3894.2820832000866,2022-01-15 11:38:28
2230000,74959.97958941727,3596.452216629236,2022-01-15 11:40:50
2240000,71998.30984687796,1765.6336533353478,2022-01-15 11:43:14
2250000,81451.6213517349,6695.329656591854,2022-01-15 11:45:36
2260000,73875.03938205776,3247.4318126365106,2022-01-15 11:47:59
2270000,72565.92240559538,5959.885144341773,2022-01-15 11:50:27
2280000,76646.38212507183,4068.2088598952237,2022-01-15 11:52:53
2290000,80094.44437306811,5948.577269122857,2022-01-15 11:55:15
2300000,75955.04165597523,2256.014685870206,2022-01-15 11:57:38
2310000,70967.72610337324,4369.142091901181,2022-01-15 12:00:01
2320000,74122.37936811012,2987.4280211856044,2022-01-15 12:02:24
2330000,68128.82887492489,3659.5101108131116,2022-01-15 12:04:47
2340000,73237.94776836157,5932.437280748338,2022-01-15 12:07:09
2350000,71778.06198336832,6795.90406298452,2022-01-15 12:09:32
2360000,58426.62672243785,8779.586806700316,2022-01-15 12:11:57
2370000,47226.793288457615,3136.3944466995003,2022-01-15 12:14:20
2380000,55130.20575489495,4563.1361783889315,2022-01-15 12:16:44
2390000,49487.567154952456,2740.847856594937,2022-01-15 12:19:08
2400000,47635.27639973261,4715.549739959881,2022-01-15 12:21:32
2410000,45024.33146498871,3431.9086381745637,2022-01-15 12:23:56
2420000,43276.50280202873,3133.1689814114575,2022-01-15 12:26:21
2430000,45408.47883627577,4881.445204013084,2022-01-15 12:28:45
2440000,46586.09202565599,3995.5765463284465,2022-01-15 12:31:10
2450000,41698.55819816218,3863.201660484287,2022-01-15 12:33:33
2460000,34115.49149174504,539.7107492576041,2022-01-15 12:35:57
2470000,42365.2148455831,1766.5142706866484,2022-01-15 12:38:19
2480000,47949.03737330805,684.6050973407216,2022-01-15 12:40:43
2490000,42588.72083761126,4671.27500925176,2022-01-15 12:43:07
2500000,41830.294153275325,2177.333299511433,2022-01-15 12:45:38
2510000,45362.377689492234,10786.20878525376,2022-01-15 12:48:16
2520000,33666.419549129256,1875.6607168893697,2022-01-15 12:50:51
2530000,33909.49001800521,906.2115841460367,2022-01-15 12:53:22
2540000,41654.8266870452,1555.149159553644,2022-01-15 12:55:44
2550000,44087.479651604815,2352.463125972003,2022-01-15 12:58:07
2560000,38839.31163567993,2275.932848466321,2022-01-15 13:00:29
2570000,42517.412925478326,2387.873842103553,2022-01-15 13:02:50
2580000,42135.960148140184,2513.819899400849,2022-01-15 13:05:10
2590000,38683.42220590969,1231.82023642587,2022-01-15 13:07:32
2600000,39966.55458345848,1054.712559660662,2022-01-15 13:10:07
2610000,36729.83325301377,1944.569241501619,2022-01-15 13:12:42
2620000,37549.08255379052,1950.8935069725935,2022-01-15 13:15:10
